ticker,company_name,sector,industry,exchange,quoteType,price_rows,price_min_date,price_max_date,coverage_pct,starts_in_2019,ends_in_2023,full_coverage,news_count,news_min_date,news_max_date
CHE,Chemed Corporation,Healthcare,Medical Care Facilities,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,467,2019-01-04,2023-12-12
CRAI,"CRA International, Inc.",Industrials,Consulting Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,467,2019-01-17,2023-12-05
FCNCA,"First Citizens BancShares, Inc.",Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,466,2019-01-10,2023-12-14
PARR,"Par Pacific Holdings, Inc.",Energy,Oil & Gas Refining & Marketing,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,465,2019-01-08,2023-12-16
HTGC,"Hercules Capital, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,465,2019-01-03,2023-12-12
RGLD,"Royal Gold, Inc.",Basic Materials,Gold,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,465,2019-01-02,2023-12-16
ENSG,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,464,2019-01-03,2023-12-16
EQR,Equity Residential,Real Estate,REIT - Residential,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,464,2019-01-10,2023-12-13
BBW,"Build-A-Bear Workshop, Inc.",Consumer Cyclical,Specialty Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,463,2019-01-02,2023-11-30
JKS,"JinkoSolar Holding Co., Ltd.",Technology,Solar,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,463,2019-01-03,2020-06-09
ADT,ADT Inc.,Industrials,Security & Protection Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,463,2019-01-02,2023-12-12
TRUP,"Trupanion, Inc.",Financial Services,Insurance - Property & Casualty,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,462,2019-01-14,2023-12-14
CE,Celanese Corporation,Basic Materials,Chemicals,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,460,2019-01-03,2023-12-15
PRGS,Progress Software Corporation,Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,459,2019-01-09,2023-12-16
TWO,Two Harbors Investment Corp.,Real Estate,REIT - Mortgage,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,457,2019-01-02,2023-12-15
EEFT,"Euronet Worldwide, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,457,2019-01-03,2023-12-01
BZH,"Beazer Homes USA, Inc.",Consumer Cyclical,Residential Construction,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,456,2019-01-02,2023-12-16
CTAS,Cintas Corporation,Industrials,Specialty Business Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,454,2019-01-02,2023-12-16
CBSH,"Commerce Bancshares, Inc.",Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,452,2019-01-09,2023-12-12
ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,451,2019-01-03,2023-12-16
EPM,Evolution Petroleum Corporation,Energy,Oil & Gas E&P,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,450,2019-01-12,2023-12-13
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,449,2019-01-03,2020-06-03
GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,449,2019-01-09,2023-12-15
CWT,California Water Service Group,Utilities,Utilities - Regulated Water,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,448,2019-01-02,2023-12-12
WY,Weyerhaeuser Company,Real Estate,REIT - Specialty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,448,2019-01-03,2023-12-01
CCK,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,448,2019-01-07,2023-12-11
TYL,"Tyler Technologies, Inc.",Technology,Software - Application,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,447,2019-01-02,2023-12-07
NL,"NL Industries, Inc.",Industrials,Security & Protection Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,447,2019-01-23,2023-11-02
TRNO,Terreno Realty Corporation,Real Estate,REIT - Industrial,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,445,2019-01-04,2023-12-14
PNW,Pinnacle West Capital Corporation,Utilities,Utilities - Regulated Electric,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,444,2019-01-02,2023-12-08
CWH,"Camping World Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,444,2019-01-02,2023-12-16
B,Barrick Mining Corporation,Basic Materials,Gold,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,442,2019-01-03,2023-12-08
LEA,Lear Corporation,Consumer Cyclical,Auto Parts,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,441,2019-01-04,2023-12-14
GIL,Gildan Activewear Inc.,Consumer Cyclical,Apparel Manufacturing,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,441,2019-01-23,2023-12-16
FOLD,"Amicus Therapeutics, Inc.",Healthcare,Biotechnology,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,441,2019-01-02,2023-12-13
CLNE,Clean Energy Fuels Corp.,Energy,Oil & Gas Refining & Marketing,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,440,2019-01-08,2023-12-12
DAR,Darling Ingredients Inc.,Consumer Defensive,Packaged Foods,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,440,2019-01-11,2023-11-24
TECH,Bio-Techne Corporation,Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,439,2019-01-09,2023-12-14
FGEN,"FibroGen, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,438,2019-01-07,2023-12-14
FFIV,"F5, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,438,2019-01-02,2023-12-07
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,437,2019-01-04,2023-12-12
ASX,"ASE Technology Holding Co., Ltd.",Technology,Semiconductors,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,437,2019-01-10,2023-12-14
CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,437,2019-01-13,2023-12-16
FCN,"FTI Consulting, Inc.",Industrials,Consulting Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,435,2019-01-10,2023-12-14
GOGO,Gogo Inc.,Communication Services,Telecom Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,435,2019-01-04,2023-11-20
VNOM,"Viper Energy, Inc.",Energy,Oil & Gas Midstream,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,435,2019-01-03,2023-12-08
FOSL,"Fossil Group, Inc.",Consumer Cyclical,Footwear & Accessories,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,435,2019-01-02,2023-12-12
VRSN,"VeriSign, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,434,2019-01-24,2023-12-16
CNO,"CNO Financial Group, Inc.",Financial Services,Insurance - Life,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,434,2019-01-06,2023-12-12
EXP,Eagle Materials Inc.,Basic Materials,Building Materials,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,433,2019-01-03,2023-12-16
EGP,"EastGroup Properties, Inc.",Real Estate,REIT - Industrial,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,432,2019-01-09,2023-12-16
FRPT,"Freshpet, Inc.",Consumer Defensive,Packaged Foods,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,431,2019-01-12,2023-12-12
AWI,"Armstrong World Industries, Inc.",Industrials,Building Products & Equipment,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,431,2019-01-04,2023-12-14
PTCT,"PTC Therapeutics, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,430,2019-01-03,2023-12-16
DCI,"Donaldson Company, Inc.",Industrials,Specialty Industrial Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,429,2019-01-03,2023-12-13
HST,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,429,2019-01-11,2023-12-15
HASI,"HA Sustainable Infrastructure Capital, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,429,2019-01-02,2023-12-16
MMS,"Maximus, Inc.",Industrials,Specialty Business Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,428,2019-01-07,2023-12-14
THO,"THOR Industries, Inc.",Consumer Cyclical,Recreational Vehicles,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,428,2019-01-07,2023-12-16
KOS,Kosmos Energy Ltd.,Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,427,2019-01-09,2023-12-05
PFSI,"PennyMac Financial Services, Inc.",Financial Services,Mortgage Finance,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,427,2019-02-07,2023-12-06
GEVO,"Gevo, Inc.",Basic Materials,Specialty Chemicals,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,426,2019-01-17,2023-12-12
NAT,Nordic American Tankers Limited,Energy,Oil & Gas Midstream,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,424,2019-01-07,2023-11-29
VMI,"Valmont Industries, Inc.",Industrials,Conglomerates,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,423,2019-01-03,2023-12-12
OGE,OGE Energy Corp.,Utilities,Utilities - Regulated Electric,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,422,2019-01-03,2023-12-15
TREE,"LendingTree, Inc.",Financial Services,Financial Conglomerates,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,419,2019-01-09,2023-12-06
NTLA,"Intellia Therapeutics, Inc.",Healthcare,Biotechnology,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,419,2019-01-07,2023-12-15
ARW,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,417,2019-01-08,2023-11-28
ABM,ABM Industries Incorporated,Industrials,Specialty Business Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,417,2019-01-02,2023-12-16
OII,"Oceaneering International, Inc.",Energy,Oil & Gas Equipment & Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,417,2019-01-21,2023-12-06
BKU,"BankUnited, Inc.",Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,415,2019-01-09,2023-12-12
ANDE,"The Andersons, Inc.",Consumer Defensive,Food Distribution,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,415,2019-02-15,2023-12-12
THG,"The Hanover Insurance Group, Inc.",Financial Services,Insurance - Property & Casualty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,415,2019-01-02,2023-12-12
PBYI,"Puma Biotechnology, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,415,2019-01-03,2023-12-16
ESNT,Essent Group Ltd.,Financial Services,Insurance - Specialty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,415,2019-01-02,2023-12-16
WOR,"Worthington Enterprises, Inc.",Industrials,Metal Fabrication,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,414,2019-01-02,2023-12-15
WNC,Wabash National Corporation,Industrials,Farm & Heavy Construction Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,414,2019-01-02,2023-12-15
MOD,Modine Manufacturing Company,Consumer Cyclical,Auto Parts,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,414,2019-01-14,2023-12-16
SWX,"Southwest Gas Holdings, Inc.",Utilities,Utilities - Regulated Gas,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,412,2019-01-03,2023-12-11
RMBS,Rambus Inc.,Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,411,2019-01-06,2023-12-16
BOX,"Box, Inc.",Technology,Software - Infrastructure,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,410,2019-01-02,2023-12-16
VST,Vistra Corp.,Utilities,Utilities - Independent Power Producers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,410,2019-01-02,2023-12-14
CLFD,"Clearfield, Inc.",Technology,Communication Equipment,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,409,2019-01-17,2023-11-07
TTOO,"T2 Biosystems, Inc.",Healthcare,Diagnostics & Research,PNK,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,409,2019-01-03,2023-10-13
VXRT,"Vaxart, Inc.",Healthcare,Biotechnology,OQX,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,406,2019-04-09,2023-09-12
COHR,Coherent Corp.,Technology,Scientific & Technical Instruments,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,406,2019-01-03,2023-12-14
LNN,Lindsay Corporation,Industrials,Farm & Heavy Construction Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,405,2019-01-01,2023-12-16
TT,Trane Technologies plc,Industrials,Building Products & Equipment,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,405,2020-03-05,2023-12-16
POR,Portland General Electric Company,Utilities,Utilities - Regulated Electric,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,405,2019-01-14,2023-12-12
IBM,International Business Machines Corporation,Technology,Information Technology Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,403,2019-01-02,2023-12-16
HIW,"Highwoods Properties, Inc.",Real Estate,REIT - Office,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,403,2019-01-03,2023-12-12
PEN,"Penumbra, Inc.",Healthcare,Medical Devices,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,402,2019-01-07,2023-12-14
AMH,American Homes 4 Rent,Real Estate,REIT - Residential,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,402,2019-01-02,2023-12-12
PRI,"Primerica, Inc.",Financial Services,Insurance - Life,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,402,2019-01-11,2023-12-14
ACHC,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,402,2019-01-03,2023-12-13
MTD,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,400,2019-01-02,2023-12-16
EDU,New Oriental Education & Technology Group Inc.,Consumer Defensive,Education & Training Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,400,2019-01-17,2023-12-12
QLYS,"Qualys, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,400,2019-01-04,2023-12-14
BRX,Brixmor Property Group Inc.,Real Estate,REIT - Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,400,2019-01-02,2023-12-15
HE,"Hawaiian Electric Industries, Inc.",Utilities,Utilities - Regulated Electric,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,400,2019-01-08,2023-12-13
WDFC,WD-40 Company,Basic Materials,Specialty Chemicals,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,399,2019-01-02,2023-12-15
PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,399,2019-01-10,2023-12-16
APT,"Alpha Pro Tech, Ltd.",Industrials,Building Products & Equipment,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,399,2020-01-28,2023-12-12
EGHT,"8x8, Inc.",Technology,Software - Application,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,398,2019-01-03,2023-12-16
EVER,"EverQuote, Inc.",Communication Services,Internet Content & Information,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,398,2019-01-02,2023-12-13
DXC,DXC Technology Company,Technology,Information Technology Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,398,2019-01-07,2023-12-13
INGR,Ingredion Incorporated,Consumer Defensive,Packaged Foods,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,398,2019-01-04,2023-12-16
FNB,F.N.B. Corporation,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,398,2019-01-15,2023-12-14
CLH,"Clean Harbors, Inc.",Industrials,Waste Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,397,2019-01-02,2023-12-11
BBD,Banco Bradesco S.A.,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,397,2019-01-02,2023-12-11
TX,Ternium S.A.,Basic Materials,Steel,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,397,2019-01-02,2023-12-11
KOP,Koppers Holdings Inc.,Basic Materials,Specialty Chemicals,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,396,2019-01-02,2023-11-29
BCO,The Brink's Company,Industrials,Security & Protection Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,396,2019-01-01,2023-12-16
DOC,"Healthpeak Properties, Inc.",Real Estate,REIT - Healthcare Facilities,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,394,2019-01-02,2023-12-14
GERN,Geron Corporation,Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,393,2019-01-10,2023-12-12
WWW,"Wolverine World Wide, Inc.",Consumer Cyclical,Footwear & Accessories,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,393,2019-01-02,2023-12-13
IAG,IAMGOLD Corporation,Basic Materials,Gold,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,393,2019-01-08,2023-12-15
HUBB,Hubbell Incorporated,Industrials,Electrical Equipment & Parts,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,392,2019-01-15,2023-12-16
TKR,The Timken Company,Industrials,Tools & Accessories,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,392,2019-01-09,2023-12-13
DIN,"Dine Brands Global, Inc.",Consumer Cyclical,Restaurants,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,392,2019-01-15,2023-12-11
RIG,Transocean Ltd.,Energy,Oil & Gas Drilling,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,389,2019-01-08,2023-12-12
BOH,Bank of Hawaii Corporation,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,389,2019-01-07,2023-12-16
BLD,TopBuild Corp.,Industrials,Engineering & Construction,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,389,2019-02-03,2023-12-16
SUI,"Sun Communities, Inc.",Real Estate,REIT - Residential,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,389,2019-01-03,2023-12-14
ADTN,"ADTRAN Holdings, Inc.",Technology,Communication Equipment,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,386,2019-01-08,2023-12-06
DLB,"Dolby Laboratories, Inc.",Industrials,Specialty Business Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,386,2019-01-02,2023-12-12
TROX,Tronox Holdings plc,Basic Materials,Chemicals,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,386,2019-01-08,2023-12-12
OZK,Bank OZK,Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,385,2019-01-03,2023-12-14
COR,"Cencora, Inc.",Healthcare,Medical Distribution,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,385,2019-01-02,2023-12-16
DIOD,Diodes Incorporated,Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,385,2019-01-04,2023-11-30
PRTS,"CarParts.com, Inc.",Consumer Cyclical,Auto Parts,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,384,2019-01-09,2023-12-14
AIN,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,384,2019-01-10,2023-12-11
TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,384,2019-01-22,2023-12-15
MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,384,2019-01-08,2023-12-12
BJRI,"BJ's Restaurants, Inc.",Consumer Cyclical,Restaurants,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,384,2019-01-02,2023-12-01
TTC,The Toro Company,Industrials,Tools & Accessories,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,383,2019-01-03,2023-11-28
NTGR,"NETGEAR, Inc.",Technology,Communication Equipment,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,383,2019-01-02,2023-12-12
KBR,"KBR, Inc.",Industrials,Engineering & Construction,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,382,2019-01-02,2023-12-15
WTFC,Wintrust Financial Corporation,Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,381,2019-01-02,2023-12-12
AWK,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,380,2019-01-02,2023-12-15
ASIX,AdvanSix Inc.,Basic Materials,Chemicals,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,380,2019-01-29,2023-11-06
HTHT,H World Group Limited,Consumer Cyclical,Lodging,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,379,2019-01-15,2023-12-16
PCRX,"Pacira BioSciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,379,2019-01-03,2023-11-13
